F,b,bootstrap_num,c,t1
36.170869831500966,-11.991326722580993,0,-1.2823844576755394,47.749542314087265
3.0611671283213155,-2.504893304725284,1,10.54497749871064,74.24169366307788
18.981526930409473,-14.669722722653077,2,4.69708016825664,52.409577190890275
5.307158013178821,-19.429449297290148,3,11.589252335729839,54.50462397415518
3.273069024655328,-16.854879699442275,4,9.674611935371702,76.77643589284546
15.791272133872695,-6.860502181268824,5,5.172056419990612,60.99715310538647
96.88457507968917,-9.065305985693046,6,-6.372417644950073,-12.647253090283385
3.07478419869652,-2.5918536684529903,7,10.512559822195266,73.43611557358379
16.96886100057766,-9.622909066526846,8,4.912575268069553,59.56095384809519
16.446470838609002,-7.858370844693933,9,5.022733232428145,59.41808010652338
16.718991643346016,-7.567466795718225,10,4.93639325212304,60.76399109060164
81.9063915441715,-10.423389267860694,11,-6.344274985271337,3.172218978019444
139.58276485797316,-11.48675761004679,12,-6.122169979915537,-56.74362557916018
113.61758003575564,-5.7739951943730645,13,-6.284720068519256,-30.934612045838065
15.965046560968815,-15.216629521518808,14,5.259366693992629,59.62029174085133
105.14722637602264,-2.7237429632402748,15,-6.6311406764369085,-18.558948735926833
11.995037318251974,-8.648167808862013,16,4.91093499819798,73.04494920103772
19.53246513373918,-11.766405317924214,17,4.900537445606945,52.102104326280525
16.0469607581921,-18.937239702812438,18,5.092638684300532,60.59503411793656
26.052111539194485,-8.530405273340909,19,2.6535742282043584,52.416360740415335
2.9546998165056664,-12.611866236156315,20,11.214842655776403,71.53427854676968
15.80894811167488,-10.860494171355036,21,5.2584894919114555,60.22508421705965
4.753740817959823,-16.306990088037278,22,11.531554991321247,69.58131758281206
79.79222580303438,-15.248596160531829,23,-6.23640113794966,4.013941354949509
36.547931431737204,-6.645848783764759,24,-1.4615894137635699,47.62545467519966
18.966935466873537,-7.058200197225506,25,4.758576796987035,52.54036352852466
93.83850773239678,-13.727724473044145,26,-6.323438144432181,-8.81695672703627
80.54455096336045,-7.305628349555892,27,-6.23262167756859,3.4422300992808346
16.979758421458385,-13.666453378118128,28,4.894140282886128,59.252450089362625
16.747560219460638,-10.398806427529077,29,4.957867310294595,60.97489989697597
3.8616078844899278,-14.332100755386772,30,9.5044365145019,76.64468121073175
2.8462813993730833,-15.905092125469533,31,11.428279991606416,70.62565579315597
16.563658193812046,-9.33818877175007,32,4.982409934137122,60.345356602829625
91.91871951971955,-12.671213880446821,33,-6.350590535417844,-7.324152825531286
16.802919937982068,-17.365011815769364,34,4.873134603687279,58.10687459419906
16.38114647800795,-14.986609441733144,35,5.029190063701627,60.96217117541708
128.80970759940016,-7.295657753509492,36,-6.333617438908901,-43.727380327139315
16.96877336183671,-9.92394263680718,37,4.868054477198247,59.16536241373264
93.78963286515109,-13.777593403894812,38,-6.244258990923656,-9.936114817230532
2.1574835193616764,-7.514209705038524,39,11.692444563496752,70.36790669550328
18.36208670438748,-15.42665975719557,40,4.976101737850747,52.54874973573759
81.97727993068304,-10.280877756034968,41,-6.404838212631847,3.408359698545368
16.954800298583123,-15.750856609578646,42,4.717161117813062,59.824382261388656
15.718722473268286,-11.738047116367511,43,5.311600134536354,60.68822646923702
3.172667002887451,-17.223210220439974,44,10.878255569826912,70.71305021269242
3.0568948536885756,-13.914490196880372,45,10.808760946523599,70.76999538024658
82.99307450173748,-14.5838106856812,46,-6.462049390440338,3.800221512292808
145.5272466343893,-8.951669802232473,47,-6.11418410323516,-62.8947735060718
2.4659030817532823,-0.8161799295765189,48,11.499340294811589,73.2951412856591
98.77826788481696,-12.515139135470232,49,-6.230606896722646,-14.354344309430587
