F,b,bootstrap_num,c,t1
158.28585490052689,-2.8628494217569607,0,-12.06964386118261,111.25616598132463
133.82281046820006,-6.929082606258838,1,-37.70622634625269,136.78526117900822
78.73998963905348,-9.444283513871186,2,-43.54245944981462,191.73492357973336
95.29695156032044,-5.795557142622778,3,-20.723724742648074,171.04639127867142
40.65552610419104,-13.387713566438423,4,9.351547348361622,233.05574058941036
24.476961062329536,-18.203674416823105,5,-28.96665116612987,249.36182108134108
137.18486068126825,-11.242024132625376,6,-16.902939987777327,128.43544744089172
185.56290864834722,-0.9854558359380139,7,-7.622454840927623,83.03641012237605
40.786307684826404,-0.7524431736221953,8,-12.220235578830007,230.23514291951818
172.71606360818794,-17.819221869098687,9,-29.78913399074598,96.54523678641668
125.79358786556575,-5.325676032096172,10,-26.443194865232577,142.47435887164445
24.006335527397482,-7.100195645015138,11,-9.582917762301857,246.21261606324023
171.17942815246147,-17.084106877335145,12,-9.474040703970049,97.67584262441127
138.8117684195117,-5.516706046293196,13,-16.804327099028484,130.1357731877572
154.30232713325273,-11.514834831647114,14,-2.4983558991542254,113.27608835884804
45.52870150755701,-19.528050068306875,15,-31.37801825657151,226.3051370892572
89.46363582504895,-5.740229979265439,16,-28.023770400093607,180.7216432921146
6.566765876718932,-11.562554220862545,17,-40.836312433839545,263.06968763029226
170.8704940236998,-3.225563971443588,18,-4.421712920731191,100.08429892539137
71.6323736085504,-19.99026713496358,19,6.544501422476012,197.19299132926665
85.8070489888217,-13.938292928550169,20,-20.87781913876516,186.56642974867515
143.8124108593491,-17.29899319174419,21,-46.86622444024635,128.30050334893318
95.01964024248296,-2.839202611937928,22,-29.8817382479454,175.30721734858184
69.05663908674573,-9.251637720531814,23,0.7404344940512231,198.89926729825595
112.18259974082076,-6.568419673028167,24,-16.34459384447839,160.28601874493359
181.36411637248807,-6.628776173054529,25,-47.97557731363186,91.42633997788116
74.68538566253885,-12.916334791954753,26,-30.128710981046293,197.83306172859096
117.17994953227297,-17.514985368010926,27,-24.876126864344307,151.62421856212185
186.06882929453127,-19.036185544587717,28,-24.159744792594218,81.71319974725643
91.09332384405775,-4.428647678236035,29,3.5282683078836974,182.61437963260823
113.97428362098366,-13.578881190817956,30,9.579572601206953,154.66621514495984
130.76561132405547,-15.693865416026744,31,-7.174894715513908,141.16865795325543
83.90333553959783,-18.63250497581987,32,-22.523390988398827,186.6184484692547
44.12314350617028,-11.909126264767945,33,-28.095071546202476,227.61312472154097
116.8348483597942,-12.986723019091627,34,-32.51649944173833,153.02357270913672
148.6837483134627,-2.6876915425384507,35,-12.994838342156834,120.75782424506731
41.50192418497694,-4.401903053512701,36,-37.17297435239589,228.19432890690794
163.82450085047083,-6.026930111049438,37,-22.236991467846057,105.50910649537795
13.706560981784378,-15.777007650446695,38,-18.69022605250621,253.3928793021884
86.53381158726316,-17.10371455344875,39,-7.601092974740786,184.03202350892263
149.53870182814845,-19.5873494316716,40,-34.62880050820064,120.32545496092496
64.32917324003705,-5.37050706933355,41,-33.13830091849299,204.25713999031063
112.91423990378217,-6.6744503866422855,42,-17.51361537452883,156.45966613142895
56.964825905366254,-4.339836255571368,43,-19.691331151914937,212.00849949950668
128.4192449896777,-3.611497138165438,44,-33.03306574723619,143.58451169388496
23.07492643955989,-7.495977742818216,45,7.505612437125464,248.78638287540375
100.29370374263947,-8.933008870527102,46,-18.905055876057013,171.01426724663722
116.04339368116672,-13.739002273224816,47,-1.937473080751867,154.89606318389406
65.8174394276655,-12.063640030787855,48,-6.537908984522522,199.00839273132794
14.740752285434382,-11.358311356730333,49,-38.25769008838341,254.43501265269464
