F,b,bootstrap_num,c,t1
33.45621235502918,-19.55580861643641,0,12.82027841993706,32.398287919694795
140.10396016431403,-16.5796071253354,1,8.223757995726933,-65.70713204574639
34.98649451880888,-8.331948549386379,2,12.91500150410675,27.67308318541113
29.027672468049232,-10.40744361222496,3,12.88130391726835,36.840247483821386
29.071145327918217,-12.423956102792577,4,12.886273298786655,36.07032848223636
130.35161237288563,-5.650189000544586,5,8.299823669185603,-56.40254444611617
42.61629183474962,-8.10565827777709,6,9.086947609353146,35.85339621842462
134.1062849327036,-0.6232304066102188,7,5.552436737514532,-58.0981283447538
37.00368457924483,-6.651655339379332,8,12.801108664078697,27.056270729274488
29.93564087125769,-6.364754712952479,9,12.962151622814467,34.68036366509027
39.721709453628506,-16.13076891835767,10,11.008307221831748,33.2204646874645
128.72370090996856,-16.926528899729476,11,7.814093801534982,-54.49193761917945
120.46418399609266,-8.608560459013168,12,-29.898666625128467,-39.702943636408406
38.56388168988367,-2.2670338769966154,13,12.482243233666669,27.774812826319916
32.967076687016245,-14.753334760529022,14,13.029540677556373,29.17690354504802
29.34395410677797,-13.819615522206838,15,12.761426564458977,37.61369542694716
33.48815185411283,-14.794326068557515,16,12.756417832425038,32.875299657552176
32.28293148552606,-1.5923281823627136,17,11.994946173411968,35.30532264007684
29.297522811055856,-14.838614222789897,18,12.810074736430987,37.19444563878983
36.34448170945645,-18.298271062146032,19,12.768203685715562,29.969071359276512
29.24058029626555,-10.494350076541817,20,12.860635019633959,36.69553480258821
129.85584457263352,-0.7705405456206655,21,7.51363450098701,-57.09719728149631
13.270575816259111,-16.466256955636148,22,13.392578882511641,62.27318496793359
30.727850983632493,-17.241523945346373,23,12.657513521861851,35.2349094177772
37.06225902042382,-7.317794918009744,24,12.811558861504835,28.37546075165497
35.993581526767954,-11.589244402887871,25,12.932961044883996,27.362115618325433
30.06869994321265,-16.15856715188865,26,12.864413350279202,35.90376785823425
57.87112620180199,-7.807552143273082,27,10.650549760466287,12.810619612795506
110.45956727832333,-0.18903602678405917,28,6.16376382731636,-56.29980263456673
143.55792631747252,-19.173030405217528,29,-37.51514837663868,-64.11021816552773
89.21101947253605,-6.9306083177272315,30,-37.89789503211496,-10.911769772598277
5.045100463701516,-18.051476845003343,31,14.741351856921892,72.52867045084527
33.70016054993363,-10.66021352993827,32,12.610512403113239,33.93352531429788
118.54436248535755,-13.247874592273998,33,-26.390478030041486,-39.82517743807793
140.0413608857187,-15.584312037716485,34,7.974558055484948,-65.35104117561824
119.29460951841062,-2.103479092890561,35,7.6435208567842805,-44.24205603166362
37.95083055294697,-12.814440843027182,36,12.341458538949524,32.21662314418596
35.62140638986773,-13.670741669692045,37,12.751728523063765,30.029762653257578
33.09704677400774,-9.000759560551941,38,13.033041386232902,32.62774055068087
36.41960513620099,-19.06644163983774,39,12.81862947563065,26.935885735227615
26.928212464931136,-9.531524685666762,40,13.14840774140803,36.80930359962085
63.62498509147735,-16.85738279759454,41,9.524114210676737,10.475790978391245
141.05138384473247,-10.034570956641526,42,8.36627309111635,-66.7808263889855
118.33943284619329,-6.0140018831971265,43,-28.51660263579249,-37.08344884474988
33.1278414867182,-8.959715586432466,44,12.996705043032541,30.6878074386876
33.643477851105445,-17.0635282573781,45,12.739891175120011,33.84350861468741
29.21104023937005,-10.395440905111842,46,12.781274438461276,35.94340068907769
37.00815226740123,-9.02328712714868,47,12.81253907518506,27.28399957103514
32.89484335270288,-18.109159367556202,48,12.988987629592907,32.38855985873808
29.336264231041696,-12.857663800001712,49,12.807029218933597,34.72880039421442
