F,b,bootstrap_num,c,t1
76.62602354159208,-11.545355973506364,0,-18.089841774816147,86.9624963315944
146.6902579172674,-8.917547042713316,1,-3.213291592743478,14.014283953457337
61.56892184239911,-13.145036558878342,2,13.349820535984168,95.38837186989508
139.0006330039236,-9.313998627457893,3,-1.7320965624434415,17.66472897843032
174.8672556289747,-18.890715903517123,4,-3.16911660975705,-15.732537495492608
57.27566169902181,-11.297791074789295,5,13.359961807069764,96.65529134975277
195.99988148908292,-12.161571035670168,6,-6.666182761055617,-33.14096458659387
142.03624073028874,-12.842437788004759,7,0.6185897875898294,12.584915358100844
18.961814527597028,-14.183659487937934,8,23.366537779313777,98.19091178924808
59.300162159874326,-9.364332046113454,9,13.330339844833794,96.57706547116148
59.41333225526234,-11.882609379889441,10,14.427805212588185,93.5256296891063
56.538419004274054,-15.166235044923262,11,15.207978744129091,92.82546073236271
26.11406140258849,-4.184690386565608,12,20.323640759924977,125.35635120686555
55.039293046536486,-11.348501414134196,13,15.385768315220494,93.15491091925566
143.54923402404458,-6.068925976813889,14,-3.184055591299267,17.463220266567802
34.730181594068824,-0.23011825766686655,15,19.475955185081094,98.19220246179498
138.35845740469307,-5.616345236290208,16,-2.1635867368621273,19.507257049870546
25.46686364041281,-13.241079332654664,17,20.35230462490364,128.03324896884126
25.376551806232712,-13.550088996242291,18,20.397445452109974,126.76034037625993
168.31583312993627,-15.23978104491384,19,-3.162414097635069,-9.314871273400357
23.19456758661481,-18.169886862487132,20,19.67018293418288,134.67875008264915
151.70066732937343,-18.74518758191453,21,-3.227107095557563,8.875230372964438
59.83190081380121,-15.276288751942158,22,13.25367552613198,96.6777435653312
10.219279910111638,-10.068840252968847,23,23.31372322744859,150.7550139996665
24.501816985045807,-7.420062219547305,24,21.776306805201685,94.0970281157791
134.43529827731388,-9.440473812893085,25,-0.8930589419525847,25.74880496618728
27.933493893864338,-13.949156482261046,26,20.198225284932526,128.27383769695186
62.413496795739135,-8.98388208044752,27,13.166609317386879,95.5281715968847
27.596991553254824,-6.0569963478250255,28,20.1623888934232,121.2625221684053
27.989322576371492,-7.755507484522637,29,20.03720126694093,128.1306897650787
143.98444744127406,-2.775426074919287,30,-5.6543912953731565,25.080466138100036
189.14371264486132,-14.871274789633652,31,-10.887839420945323,-23.68088582231664
25.759723707570117,-19.52355868233266,32,20.32608864128631,128.75710191986047
59.82918535522025,-9.445888882798439,33,14.67126777539952,96.43965764035023
102.30492313179096,-15.421892162919985,34,6.119829617648209,56.75920063934468
15.275312296077587,-9.044168094053456,35,24.434148634179653,83.48215350155277
139.1317711531307,-19.942965613185695,36,-0.892143490589753,17.727919564078007
131.9412489424591,-15.592621762687369,37,-0.2612105757478389,26.236166024862484
54.58314019121314,-15.940666985940375,38,15.124311985088257,96.67845211143273
52.21491492722391,-10.461957209686075,39,15.29070305913336,96.68588714336306
144.4143340174886,-6.934286576969139,40,-3.1104437576066513,17.487263682843817
134.31436706205923,-17.079498050920336,41,-1.0673067650623702,28.760408201869367
165.61388399138087,-8.346324536281408,42,-9.21949673264686,-0.9391003845570509
39.61986966982207,-15.862450842683675,43,20.077650342095023,93.43182961985147
134.07587555270007,-11.141466245188004,44,-0.8320066765771017,26.541203103364793
139.31276351672466,-12.276755774798447,45,-3.1590012270202026,17.93825256984303
24.097781812484627,-8.469992837751409,46,19.69200078659571,132.40036829192638
26.306718793413637,-17.295854057287222,47,20.37136659749226,129.6142619794355
60.61270299526835,-7.240095823964272,48,13.301266418161761,96.4175325251471
55.98367299919739,-17.216802496030603,49,15.069984161840388,92.40837483517011
